event_id,timestamp,process_name,command_line,parent_image,user,integrity_level,label,occurrence_count,weight,hour_of_day,day_of_week,is_weekend,is_business_hours,event_sequence_id,events_in_last_hour,events_in_last_day,parent_is_same,has_unusual_parent,process_path_depth,is_system_path,is_user_path
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" for-each-ref --sort -committerdate --format %%(refname)%%00%%(objectname)%%00%%(*objectname)",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,9,0.1111111111111111,,,0.0,0.0,1506,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" for-each-ref --sort -committerdate --format %%(refname)%%00%%(objectname)%%00%%(*objectname)",C:\Users\adity\AppData\Local\Programs\Microsoft VS Code\Code.exe,MrX\adity,Medium,1,9,0.1111111111111111,,,0.0,0.0,1507,0,0,0.0,1.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" for-each-ref --sort -committerdate --format %%(refname)%%00%%(objectname)%%00%%(*objectname)",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,9,0.1111111111111111,,,0.0,0.0,1508,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" for-each-ref --sort -committerdate --format %%(refname)%%00%%(objectname)%%00%%(*objectname)",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,9,0.1111111111111111,,,0.0,0.0,1509,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" for-each-ref--sort-committerdate--format %%(refname)%%00%%(objectname)%%00%%(*objectname)",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,3,0.3333333333333333,,,0.0,0.0,1510,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" log --pretty=format:%%H<|ENT|><|RY|>%%s<|COM|><|MIT|> -n 10 --author ask92@duke.edu",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,6,0.16666666666666666,,,0.0,0.0,1511,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" log --pretty=format:%%H<|ENT|><|RY|>%%s<|COM|><|MIT|> -n 10 --author ask92@duke.edu",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,6,0.16666666666666666,,,0.0,0.0,1512,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" log --pretty=format:%%H<|ENT|><|RY|>%%s<|COM|><|MIT|> -n 10 --author ask92@duke.edu",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,6,0.16666666666666666,,,0.0,0.0,1513,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" log --pretty=format:%%H<|ENT|><|RY|>%%s<|COM|><|MIT|> -n 10 --author ask92@duke.edu",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,6,0.16666666666666666,,,0.0,0.0,1514,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" log --pretty=format:%%H<|ENT|><|RY|>%%s<|COM|><|MIT|> -n 10 --author ask92@duke.edu",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,6,0.16666666666666666,,,0.0,0.0,1515,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" ls-files --others --exclude-standard",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,5,0.2,,,0.0,0.0,1516,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" ls-files --others --exclude-standard",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,5,0.2,,,0.0,0.0,1517,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" ls-files --others --exclude-standard",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,5,0.2,,,0.0,0.0,1518,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" ls-files --others --exclude-standard",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,5,0.2,,,0.0,0.0,1519,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" ls-files --stage -- data_collection/automation/activity_log_20251105_193635.json",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,2,0.5,,,0.0,0.0,1520,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" ls-files --stage -- data_collection/automation/collection_status.json",C:\Users\adity\AppData\Local\Programs\Microsoft VS Code\Code.exe,MrX\adity,Medium,1,2,0.5,,,0.0,0.0,1521,0,0,0.0,1.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" merge-base refs/heads/main refs/remotes/origin/main",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,2,0.5,,,0.0,0.0,1522,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1523,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1524,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1525,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1526,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1527,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1528,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1529,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1530,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1531,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1532,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1533,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1534,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1535,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1536,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1537,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1538,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1539,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1540,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1541,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1542,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1543,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1544,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1545,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1546,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url--push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,1,1.0,,,0.0,0.0,1547,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1548,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1549,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1550,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1551,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1552,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1553,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1554,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1555,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1556,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1557,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1558,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1559,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1560,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1561,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1562,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1563,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1564,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1565,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1566,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1567,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1568,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1569,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1570,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1571,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1572,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1573,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1574,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1575,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1576,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1577,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1578,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1579,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1580,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1581,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1582,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1583,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1584,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" remote get-url --push origin",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,63,0.015873015873015872,,,0.0,0.0,1585,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1586,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1587,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1588,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1589,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1590,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1591,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1592,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1593,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse--abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,2,0.5,,,0.0,0.0,1594,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1595,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1596,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1597,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1598,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1599,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1600,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1601,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1602,0,0,0.0,0.0,4,1.0,0.0
1,,C:\Program Files\Git\cmd\git.exe,"""C:\Program Files\Git\cmd\git.exe"" rev-parse --abbrev-ref HEAD",C:\Program Files\cursor\Cursor.exe,MrX\adity,Medium,1,66,0.015151515151515152,,,0.0,0.0,1603,0,0,0.0,0.0,4,1.0,0.0
